millis;stamp;datetime;temp;flame_detect
940000;1497826143;28/09/2018 13:54;17.8;0
940999;1497826144;28/09/2018 13:54;17.8;0
941999;1497826145;28/09/2018 13:54;17.8;0
942999;1497826146;28/09/2018 13:54;17.8;0
944000;1497826147;28/09/2018 13:54;17.8;0
944999;1497826148;28/09/2018 13:54;17.8;0
945999;1497826149;28/09/2018 13:54;17.8;0
947000;1497826150;28/09/2018 13:54;17.8;0
947999;1497826151;28/09/2018 13:54;17.8;0
949000;1497826152;28/09/2018 13:54;17.8;0
950000;1497826153;28/09/2018 13:54;17.8;0
951000;1497826154;28/09/2018 13:54;17.8;0
952000;1497826155;28/09/2018 13:54;17.8;0
952999;1497826156;28/09/2018 13:54;17.8;0
953999;1497826157;28/09/2018 13:54;17.7;0
955000;1497826158;28/09/2018 13:54;17.7;0
955999;1497826159;28/09/2018 13:54;17.8;0
956999;1497826160;28/09/2018 13:54;17.8;0
957999;1497826161;28/09/2018 13:55;17.8;0
958999;1497826162;28/09/2018 13:55;17.8;0
959998;1497826163;28/09/2018 13:55;17.8;0
960999;1497826164;28/09/2018 13:55;17.8;0
961998;1497826165;28/09/2018 13:55;17.8;0
962999;1497826166;28/09/2018 13:55;17.8;0
963999;1497826167;28/09/2018 13:55;17.8;0
964999;1497826168;28/09/2018 13:55;17.8;0
965999;1497826169;28/09/2018 13:55;17.8;0
967000;1497826170;28/09/2018 13:55;17.8;0
967999;1497826171;28/09/2018 13:55;17.8;0
968999;1497826172;28/09/2018 13:55;17.8;0
970000;1497826173;28/09/2018 13:55;17.8;0
970999;1497826174;28/09/2018 13:55;17.8;0
972000;1497826175;28/09/2018 13:55;17.8;0
972999;1497826176;28/09/2018 13:55;17.8;0
973999;1497826177;28/09/2018 13:55;17.8;0
974999;1497826178;28/09/2018 13:55;17.8;0
975998;1497826179;28/09/2018 13:55;17.8;0
976999;1497826180;28/09/2018 13:55;17.8;0
977998;1497826181;28/09/2018 13:55;17.8;0
978999;1497826182;28/09/2018 13:55;17.8;0
979998;1497826183;28/09/2018 13:55;17.8;0
980999;1497826184;28/09/2018 13:55;17.8;0
981998;1497826185;28/09/2018 13:55;17.8;0
982999;1497826186;28/09/2018 13:55;17.8;0
983999;1497826187;28/09/2018 13:55;17.8;0
984998;1497826188;28/09/2018 13:55;17.7;0
985999;1497826189;28/09/2018 13:55;17.7;0
986998;1497826190;28/09/2018 13:55;17.7;0
987999;1497826191;28/09/2018 13:56;17.7;0
988999;1497826192;28/09/2018 13:56;17.7;0
989999;1497826193;28/09/2018 13:56;17.7;0
990999;1497826194;28/09/2018 13:56;17.7;0
991998;1497826195;28/09/2018 13:56;17.8;0
993000;1497826196;28/09/2018 13:56;17.8;0
993999;1497826197;28/09/2018 13:56;17.7;0
995000;1497826198;28/09/2018 13:56;17.7;0
995999;1497826199;28/09/2018 13:56;17.7;0
997000;1497826200;28/09/2018 13:56;17.7;0
997998;1497826201;28/09/2018 13:56;17.7;0
998999;1497826202;28/09/2018 13:56;17.7;0
999999;1497826203;28/09/2018 13:56;17.7;0
1000999;1497826204;28/09/2018 13:56;17.7;0
1001999;1497826205;28/09/2018 13:56;17.7;0
1002998;1497826206;28/09/2018 13:56;17.7;0
1003999;1497826207;28/09/2018 13:56;17.7;0
1004998;1497826208;28/09/2018 13:56;17.7;0
1005999;1497826209;28/09/2018 13:56;17.7;0
1006999;1497826210;28/09/2018 13:56;17.7;0
1008000;1497826211;28/09/2018 13:56;17.7;0
1009000;1497826212;28/09/2018 13:56;17.7;0
1009999;1497826213;28/09/2018 13:56;17.7;0
1010999;1497826214;28/09/2018 13:56;17.7;0
1011998;1497826215;28/09/2018 13:56;17.7;0
1012999;1497826216;28/09/2018 13:56;17.7;0
1013999;1497826217;28/09/2018 13:56;17.7;0
1014999;1497826218;28/09/2018 13:56;17.7;0
1015999;1497826219;28/09/2018 13:56;17.7;0
1016999;1497826220;28/09/2018 13:56;17.7;0
1018000;1497826221;28/09/2018 13:57;17.7;0
1018999;1497826222;28/09/2018 13:57;17.7;0
1020000;1497826223;28/09/2018 13:57;17.7;0
1020998;1497826224;28/09/2018 13:57;17.7;0
1021999;1497826225;28/09/2018 13:57;17.7;0
1022999;1497826226;28/09/2018 13:57;17.7;0
1023998;1497826227;28/09/2018 13:57;17.7;0
1025000;1497826228;28/09/2018 13:57;17.7;0
1025999;1497826229;28/09/2018 13:57;17.7;0
1026999;1497826230;28/09/2018 13:57;17.7;0
1027999;1497826231;28/09/2018 13:57;17.7;0
1028999;1497826232;28/09/2018 13:57;17.7;0
1029999;1497826233;28/09/2018 13:57;17.7;0
1030999;1497826234;28/09/2018 13:57;17.7;0
1032000;1497826235;28/09/2018 13:57;17.7;0
1032998;1497826236;28/09/2018 13:57;17.7;0
1033999;1497826237;28/09/2018 13:57;17.7;0
1034998;1497826238;28/09/2018 13:57;17.7;0
1035999;1497826239;28/09/2018 13:57;17.7;0
1036998;1497826240;28/09/2018 13:57;17.7;0
1037999;1497826241;28/09/2018 13:57;17.7;0
1038999;1497826242;28/09/2018 13:57;17.7;0
1039998;1497826243;28/09/2018 13:57;17.7;0
1040999;1497826244;28/09/2018 13:57;17.7;0
1041999;1497826245;28/09/2018 13:57;17.7;0
1043000;1497826246;28/09/2018 13:57;17.7;0
1043999;1497826247;28/09/2018 13:57;17.7;0
1044999;1497826248;28/09/2018 13:57;17.7;0
1045998;1497826249;28/09/2018 13:57;17.7;0
1046999;1497826250;28/09/2018 13:57;17.7;0
1047999;1497826251;28/09/2018 13:58;17.7;0
1048998;1497826252;28/09/2018 13:58;17.7;0
1049999;1497826253;28/09/2018 13:58;17.7;0
1050999;1497826254;28/09/2018 13:58;17.7;0
1051999;1497826255;28/09/2018 13:58;17.7;0
1052999;1497826256;28/09/2018 13:58;17.7;0
1054000;1497826257;28/09/2018 13:58;17.7;0
1054999;1497826258;28/09/2018 13:58;17.7;0
1055998;1497826259;28/09/2018 13:58;17.7;0
1056999;1497826260;28/09/2018 13:58;17.7;0
1057999;1497826261;28/09/2018 13:58;17.7;0
1058999;1497826262;28/09/2018 13:58;17.7;0
1059999;1497826263;28/09/2018 13:58;17.7;0
1061000;1497826264;28/09/2018 13:58;17.7;0
1061999;1497826265;28/09/2018 13:58;17.7;0
1062999;1497826266;28/09/2018 13:58;17.7;0
1064000;1497826267;28/09/2018 13:58;17.7;0
1064998;1497826268;28/09/2018 13:58;17.7;0
1065999;1497826269;28/09/2018 13:58;17.7;0
1066999;1497826270;28/09/2018 13:58;17.7;0
1067999;1497826271;28/09/2018 13:58;17.7;0
1068998;1497826272;28/09/2018 13:58;17.7;0
1069999;1497826273;28/09/2018 13:58;17.7;0
1071000;1497826274;28/09/2018 13:58;17.7;0
1072000;1497826275;28/09/2018 13:58;17.7;0
1072999;1497826276;28/09/2018 13:58;17.7;0
1073998;1497826277;28/09/2018 13:58;17.7;0
1074998;1497826278;28/09/2018 13:58;17.7;0
1075999;1497826279;28/09/2018 13:58;17.7;0
1077000;1497826280;28/09/2018 13:58;17.7;0
1077999;1497826281;28/09/2018 13:59;17.7;0
1079000;1497826282;28/09/2018 13:59;17.7;0
1079999;1497826283;28/09/2018 13:59;17.7;0
1080999;1497826284;28/09/2018 13:59;17.7;0
1081999;1497826285;28/09/2018 13:59;17.7;0
1082999;1497826286;28/09/2018 13:59;17.7;0
1083999;1497826287;28/09/2018 13:59;17.7;0
1084999;1497826288;28/09/2018 13:59;17.7;0
1086000;1497826289;28/09/2018 13:59;17.7;0
1087000;1497826290;28/09/2018 13:59;17.7;0
1087998;1497826291;28/09/2018 13:59;17.7;0
1089000;1497826292;28/09/2018 13:59;17.7;0
1089998;1497826293;28/09/2018 13:59;17.7;0
1090999;1497826294;28/09/2018 13:59;17.7;0
1091998;1497826295;28/09/2018 13:59;17.7;0
1092999;1497826296;28/09/2018 13:59;17.7;0
1093999;1497826297;28/09/2018 13:59;17.7;0
1095000;1497826298;28/09/2018 13:59;17.7;0
1096000;1497826299;28/09/2018 13:59;17.7;0
1096998;1497826300;28/09/2018 13:59;17.7;0
1097999;1497826301;28/09/2018 13:59;17.7;0
1098998;1497826302;28/09/2018 13:59;17.7;0
1099999;1497826303;28/09/2018 13:59;17.7;0
1100999;1497826304;28/09/2018 13:59;17.7;0
1101999;1497826305;28/09/2018 13:59;17.7;0
1103000;1497826306;28/09/2018 13:59;17.7;0
1103998;1497826307;28/09/2018 13:59;17.7;0
1105000;1497826308;28/09/2018 13:59;17.7;0
1105999;1497826309;28/09/2018 13:59;17.7;0
1107000;1497826310;28/09/2018 13:59;17.7;0
1107998;1497826311;28/09/2018 14:00;17.7;0
1108999;1497826312;28/09/2018 14:00;17.7;0
1109999;1497826313;28/09/2018 14:00;17.7;0
1110999;1497826314;28/09/2018 14:00;17.7;0
1112000;1497826315;28/09/2018 14:00;17.7;0
1112998;1497826316;28/09/2018 14:00;17.7;0
1113999;1497826317;28/09/2018 14:00;17.7;0
1114999;1497826318;28/09/2018 14:00;17.6;0
1116000;1497826319;28/09/2018 14:00;17.6;0
1116998;1497826320;28/09/2018 14:00;17.6;0
1118000;1497826321;28/09/2018 14:00;17.6;0
1118999;1497826322;28/09/2018 14:00;17.6;0
1120000;1497826323;28/09/2018 14:00;17.6;0
1120999;1497826324;28/09/2018 14:00;17.6;0
1121999;1497826325;28/09/2018 14:00;17.6;0
1122999;1497826326;28/09/2018 14:00;17.6;0
1123999;1497826327;28/09/2018 14:00;17.6;0
1124999;1497826328;28/09/2018 14:00;17.6;0
1125999;1497826329;28/09/2018 14:00;17.6;0
1126999;1497826330;28/09/2018 14:00;17.6;0
1127999;1497826331;28/09/2018 14:00;17.6;0
1128999;1497826332;28/09/2018 14:00;17.6;0
1129999;1497826333;28/09/2018 14:00;17.6;0
1130998;1497826334;28/09/2018 14:00;17.6;0
1131999;1497826335;28/09/2018 14:00;17.6;0
1132999;1497826336;28/09/2018 14:00;17.6;0
1133999;1497826337;28/09/2018 14:00;17.6;0
1135000;1497826338;28/09/2018 14:00;17.6;0
1135998;1497826339;28/09/2018 14:00;17.6;0
1137000;1497826340;28/09/2018 14:00;17.6;0
1137999;1497826341;28/09/2018 14:01;17.6;0
1138999;1497826342;28/09/2018 14:01;17.6;0
1139998;1497826343;28/09/2018 14:01;17.6;0
1140999;1497826344;28/09/2018 14:01;17.6;0
1141999;1497826345;28/09/2018 14:01;17.6;0
1142999;1497826346;28/09/2018 14:01;17.6;0
1143999;1497826347;28/09/2018 14:01;17.6;0
1144998;1497826348;28/09/2018 14:01;17.6;0
1146000;1497826349;28/09/2018 14:01;17.6;0
1146999;1497826350;28/09/2018 14:01;17.6;0
1148000;1497826351;28/09/2018 14:01;17.6;0
1148999;1497826352;28/09/2018 14:01;17.6;0
1149999;1497826353;28/09/2018 14:01;17.6;0
1151000;1497826354;28/09/2018 14:01;17.6;0
1152000;1497826355;28/09/2018 14:01;17.6;0
1152999;1497826356;28/09/2018 14:01;17.6;0
1153999;1497826357;28/09/2018 14:01;17.6;0
1154999;1497826358;28/09/2018 14:01;17.6;0
1155999;1497826359;28/09/2018 14:01;17.6;0
1156999;1497826360;28/09/2018 14:01;17.6;0
1157999;1497826361;28/09/2018 14:01;17.6;0
1158999;1497826362;28/09/2018 14:01;17.6;0
1159999;1497826363;28/09/2018 14:01;17.6;0
1160999;1497826364;28/09/2018 14:01;17.6;0
1161999;1497826365;28/09/2018 14:01;17.6;0
1162999;1497826366;28/09/2018 14:01;17.6;0
1163999;1497826367;28/09/2018 14:01;17.6;0
1164999;1497826368;28/09/2018 14:01;17.6;0
1165999;1497826369;28/09/2018 14:01;17.6;0
1166999;1497826370;28/09/2018 14:01;17.6;0
1167998;1497826371;28/09/2018 14:02;17.6;0
1168999;1497826372;28/09/2018 14:02;17.6;0
1169999;1497826373;28/09/2018 14:02;17.6;0
1171000;1497826374;28/09/2018 14:02;17.6;0
1172000;1497826375;28/09/2018 14:02;17.6;0
1172999;1497826376;28/09/2018 14:02;17.6;0
1173999;1497826377;28/09/2018 14:02;17.6;0
1174999;1497826378;28/09/2018 14:02;17.6;0
1176000;1497826379;28/09/2018 14:02;17.6;0
1176998;1497826380;28/09/2018 14:02;17.6;0
1177999;1497826381;28/09/2018 14:02;17.6;0
1178999;1497826382;28/09/2018 14:02;17.6;0
1179999;1497826383;28/09/2018 14:02;17.6;0
1180999;1497826384;28/09/2018 14:02;17.6;0
1181999;1497826385;28/09/2018 14:02;17.6;0
1182999;1497826386;28/09/2018 14:02;17.6;0
1184000;1497826387;28/09/2018 14:02;17.6;0
1184999;1497826388;28/09/2018 14:02;17.6;0
1185999;1497826389;28/09/2018 14:02;17.6;0
1186999;1497826390;28/09/2018 14:02;17.6;0
1187999;1497826391;28/09/2018 14:02;17.6;0
1189000;1497826392;28/09/2018 14:02;17.6;0
1189999;1497826393;28/09/2018 14:02;17.6;0
1191000;1497826394;28/09/2018 14:02;17.6;0
1191999;1497826395;28/09/2018 14:02;17.6;0
1192999;1497826396;28/09/2018 14:02;17.6;0
1193999;1497826397;28/09/2018 14:02;17.6;0
1194998;1497826398;28/09/2018 14:02;17.6;0
1196000;1497826399;28/09/2018 14:02;17.6;0
1196999;1497826400;28/09/2018 14:02;17.6;0
1198000;1497826401;28/09/2018 14:03;17.6;0
1199000;1497826402;28/09/2018 14:03;17.6;0
1199998;1497826403;28/09/2018 14:03;17.6;0
1200999;1497826404;28/09/2018 14:03;17.6;0
1201998;1497826405;28/09/2018 14:03;17.6;0
1203000;1497826406;28/09/2018 14:03;17.6;0
1203998;1497826407;28/09/2018 14:03;17.6;0
1204999;1497826408;28/09/2018 14:03;17.6;0
1205998;1497826409;28/09/2018 14:03;17.6;0
1206999;1497826410;28/09/2018 14:03;17.6;0
1208000;1497826411;28/09/2018 14:03;17.5;0
1208998;1497826412;28/09/2018 14:03;17.5;0
1210000;1497826413;28/09/2018 14:03;17.6;0
1211000;1497826414;28/09/2018 14:03;17.6;0
1211999;1497826415;28/09/2018 14:03;17.6;0
1212999;1497826416;28/09/2018 14:03;17.5;0
1213999;1497826417;28/09/2018 14:03;17.5;0
1214999;1497826418;28/09/2018 14:03;17.5;0
1215998;1497826419;28/09/2018 14:03;17.5;0
1216999;1497826420;28/09/2018 14:03;17.5;0
1217999;1497826421;28/09/2018 14:03;17.5;0
1218999;1497826422;28/09/2018 14:03;17.5;0
1219999;1497826423;28/09/2018 14:03;17.5;0
1220999;1497826424;28/09/2018 14:03;17.5;0
1221998;1497826425;28/09/2018 14:03;17.5;0
1222999;1497826426;28/09/2018 14:03;17.5;0
1224000;1497826427;28/09/2018 14:03;17.5;0
1224999;1497826428;28/09/2018 14:03;17.5;0
1225999;1497826429;28/09/2018 14:03;17.5;0
1226999;1497826430;28/09/2018 14:03;17.5;0
1228000;1497826431;28/09/2018 14:04;17.5;0
1228998;1497826432;28/09/2018 14:04;17.5;0
1229999;1497826433;28/09/2018 14:04;17.5;0
1230999;1497826434;28/09/2018 14:04;17.5;0
1231998;1497826435;28/09/2018 14:04;17.5;0
1232999;1497826436;28/09/2018 14:04;17.5;0
1233998;1497826437;28/09/2018 14:04;17.5;0
1234999;1497826438;28/09/2018 14:04;17.5;0
1235999;1497826439;28/09/2018 14:04;17.5;0
1236999;1497826440;28/09/2018 14:04;17.5;0
1237999;1497826441;28/09/2018 14:04;17.5;0
1238999;1497826442;28/09/2018 14:04;17.5;0
1240000;1497826443;28/09/2018 14:04;17.5;0
1240998;1497826444;28/09/2018 14:04;17.5;0
1241999;1497826445;28/09/2018 14:04;17.5;0
1242999;1497826446;28/09/2018 14:04;17.5;0
1243999;1497826447;28/09/2018 14:04;17.5;0
1244999;1497826448;28/09/2018 14:04;17.5;0
1245999;1497826449;28/09/2018 14:04;17.5;0
1246999;1497826450;28/09/2018 14:04;17.5;0
1248000;1497826451;28/09/2018 14:04;17.5;0
1249000;1497826452;28/09/2018 14:04;17.5;0
1250000;1497826453;28/09/2018 14:04;17.5;0
1251000;1497826454;28/09/2018 14:04;17.5;0
1251998;1497826455;28/09/2018 14:04;17.5;0
1252999;1497826456;28/09/2018 14:04;17.5;0
1253999;1497826457;28/09/2018 14:04;17.5;0
1255000;1497826458;28/09/2018 14:04;17.5;0
1255999;1497826459;28/09/2018 14:04;17.5;0
1256999;1497826460;28/09/2018 14:04;17.5;0
1257999;1497826461;28/09/2018 14:05;17.5;0
1258998;1497826462;28/09/2018 14:05;17.5;0
1259999;1497826463;28/09/2018 14:05;17.5;0
1260998;1497826464;28/09/2018 14:05;17.5;0
1261999;1497826465;28/09/2018 14:05;17.5;0
1262999;1497826466;28/09/2018 14:05;17.5;0
1263998;1497826467;28/09/2018 14:05;17.5;0
1264999;1497826468;28/09/2018 14:05;17.5;0
1265998;1497826469;28/09/2018 14:05;17.5;0
1266999;1497826470;28/09/2018 14:05;17.5;0
1267999;1497826471;28/09/2018 14:05;17.5;0
1268999;1497826472;28/09/2018 14:05;17.5;0
1269998;1497826473;28/09/2018 14:05;17.5;0
1271000;1497826474;28/09/2018 14:05;17.5;0
1272000;1497826475;28/09/2018 14:05;17.5;0
1272999;1497826476;28/09/2018 14:05;17.5;0
1274000;1497826477;28/09/2018 14:05;17.5;0
1274999;1497826478;28/09/2018 14:05;17.5;0
1276000;1497826479;28/09/2018 14:05;17.5;0
1276999;1497826480;28/09/2018 14:05;17.5;0
1277999;1497826481;28/09/2018 14:05;17.5;0
1279000;1497826482;28/09/2018 14:05;17.5;0
1279998;1497826483;28/09/2018 14:05;17.5;0
1280999;1497826484;28/09/2018 14:05;17.5;0
1281999;1497826485;28/09/2018 14:05;17.5;0
1282999;1497826486;28/09/2018 14:05;17.5;0
1283998;1497826487;28/09/2018 14:05;17.5;0
1285000;1497826488;28/09/2018 14:05;17.5;0
1285999;1497826490;28/09/2018 14:05;17.5;0
1287000;1497826491;28/09/2018 14:05;17.5;0
1288000;1497826492;28/09/2018 14:06;17.5;0
1288999;1497826493;28/09/2018 14:06;17.5;0
1289999;1497826494;28/09/2018 14:06;17.5;0
1290998;1497826495;28/09/2018 14:06;17.5;0
1291999;1497826496;28/09/2018 14:06;17.5;0
1292998;1497826497;28/09/2018 14:06;17.5;0
1293999;1497826498;28/09/2018 14:06;17.5;0
1294999;1497826499;28/09/2018 14:06;17.5;0
1296000;1497826500;28/09/2018 14:06;17.5;0
1296999;1497826501;28/09/2018 14:06;17.5;0
1297998;1497826502;28/09/2018 14:06;17.5;0
1298999;1497826503;28/09/2018 14:06;17.5;0
1299998;1497826504;28/09/2018 14:06;17.5;0
1301000;1497826505;28/09/2018 14:06;17.5;0
1301998;1497826506;28/09/2018 14:06;17.5;0
1303000;1497826507;28/09/2018 14:06;17.5;0
1304000;1497826508;28/09/2018 14:06;17.5;0
1304999;1497826509;28/09/2018 14:06;17.5;0
1306000;1497826510;28/09/2018 14:06;17.5;0
1306999;1497826511;28/09/2018 14:06;17.5;0
1308000;1497826512;28/09/2018 14:06;17.5;0
1308999;1497826513;28/09/2018 14:06;17.5;0
1310000;1497826514;28/09/2018 14:06;17.5;0
1310999;1497826515;28/09/2018 14:06;17.5;0
1311998;1497826516;28/09/2018 14:06;17.5;0
1312999;1497826517;28/09/2018 14:06;17.5;0
1314000;1497826518;28/09/2018 14:06;17.5;0
1315000;1497826519;28/09/2018 14:06;17.5;0
1315999;1497826520;28/09/2018 14:06;17.5;0
1316999;1497826521;28/09/2018 14:06;17.5;0
1317998;1497826522;28/09/2018 14:07;17.5;0
1318999;1497826523;28/09/2018 14:07;17.5;0
1319999;1497826524;28/09/2018 14:07;17.5;0
1320999;1497826525;28/09/2018 14:07;17.5;0
1321999;1497826526;28/09/2018 14:07;17.5;0
1322999;1497826527;28/09/2018 14:07;17.5;0
1323999;1497826528;28/09/2018 14:07;17.5;0
1324998;1497826529;28/09/2018 14:07;17.5;0
1325999;1497826530;28/09/2018 14:07;17.5;0
1326999;1497826531;28/09/2018 14:07;17.5;0
1327998;1497826532;28/09/2018 14:07;17.5;0
1328999;1497826533;28/09/2018 14:07;17.5;0
1329999;1497826534;28/09/2018 14:07;17.5;0
1331000;1497826535;28/09/2018 14:07;17.5;0
1331999;1497826536;28/09/2018 14:07;17.5;0
1332999;1497826537;28/09/2018 14:07;17.5;0
1333998;1497826538;28/09/2018 14:07;17.5;0
1335000;1497826539;28/09/2018 14:07;17.5;0
1336000;1497826540;28/09/2018 14:07;17.4;0
1336998;1497826541;28/09/2018 14:07;17.4;0
1337999;1497826542;28/09/2018 14:07;17.4;0
1338999;1497826543;28/09/2018 14:07;17.5;0
1339999;1497826544;28/09/2018 14:07;17.5;0
1340999;1497826545;28/09/2018 14:07;17.5;0
1341999;1497826546;28/09/2018 14:07;17.5;0
1343000;1497826547;28/09/2018 14:07;17.5;0
1343998;1497826548;28/09/2018 14:07;17.5;0
1344999;1497826549;28/09/2018 14:07;17.4;0
1345999;1497826550;28/09/2018 14:07;17.4;0
1347000;1497826551;28/09/2018 14:07;17.4;0
1347999;1497826552;28/09/2018 14:08;17.5;0
1348999;1497826553;28/09/2018 14:08;17.5;0
1349999;1497826554;28/09/2018 14:08;17.5;0
1350999;1497826555;28/09/2018 14:08;17.5;0
1351999;1497826556;28/09/2018 14:08;17.5;0
1352999;1497826557;28/09/2018 14:08;17.4;0
1353999;1497826558;28/09/2018 14:08;17.4;0
1354999;1497826559;28/09/2018 14:08;17.5;0
1355999;1497826560;28/09/2018 14:08;17.5;0
1356998;1497826561;28/09/2018 14:08;17.5;0
1358000;1497826562;28/09/2018 14:08;17.5;0
1358999;1497826563;28/09/2018 14:08;17.5;0
1360000;1497826564;28/09/2018 14:08;17.5;0
1360999;1497826565;28/09/2018 14:08;17.5;0
1361999;1497826566;28/09/2018 14:08;17.4;0
1362999;1497826567;28/09/2018 14:08;17.4;0
1363999;1497826568;28/09/2018 14:08;17.4;0
1364999;1497826569;28/09/2018 14:08;17.4;0
1365998;1497826570;28/09/2018 14:08;17.4;0
1367000;1497826571;28/09/2018 14:08;17.5;0
1367999;1497826572;28/09/2018 14:08;17.5;0
1368999;1497826573;28/09/2018 14:08;17.4;0
1369999;1497826574;28/09/2018 14:08;17.4;0
1370998;1497826575;28/09/2018 14:08;17.4;0
1372000;1497826576;28/09/2018 14:08;17.4;0
1372999;1497826577;28/09/2018 14:08;17.4;0
1373999;1497826578;28/09/2018 14:08;17.4;0
1375000;1497826579;28/09/2018 14:08;17.4;0
1375998;1497826580;28/09/2018 14:08;17.4;0
1376999;1497826581;28/09/2018 14:08;17.4;0
1377999;1497826582;28/09/2018 14:09;17.4;0
1378999;1497826583;28/09/2018 14:09;17.4;0
1379999;1497826584;28/09/2018 14:09;17.4;0
1380999;1497826585;28/09/2018 14:09;17.4;0
1381998;1497826586;28/09/2018 14:09;17.4;0
1383000;1497826587;28/09/2018 14:09;17.4;0
1383999;1497826588;28/09/2018 14:09;17.4;0
1384998;1497826589;28/09/2018 14:09;17.4;0
1385999;1497826590;28/09/2018 14:09;17.4;0
1386999;1497826591;28/09/2018 14:09;17.4;0
1387999;1497826592;28/09/2018 14:09;17.4;0
1388998;1497826593;28/09/2018 14:09;17.4;0
1389999;1497826594;28/09/2018 14:09;17.4;0
1390999;1497826595;28/09/2018 14:09;17.4;0
1391998;1497826596;28/09/2018 14:09;17.4;0
1392999;1497826597;28/09/2018 14:09;17.4;0
1393998;1497826598;28/09/2018 14:09;17.4;0
1394999;1497826599;28/09/2018 14:09;17.4;0
1395998;1497826600;28/09/2018 14:09;17.4;0
1397000;1497826601;28/09/2018 14:09;17.4;0
1397998;1497826602;28/09/2018 14:09;17.4;0
1399000;1497826603;28/09/2018 14:09;17.4;0
1399999;1497826604;28/09/2018 14:09;17.4;0
1400998;1497826605;28/09/2018 14:09;17.4;0
1401999;1497826606;28/09/2018 14:09;17.4;0
1402998;1497826607;28/09/2018 14:09;17.4;0
1403999;1497826608;28/09/2018 14:09;17.4;0
1404998;1497826609;28/09/2018 14:09;17.4;0
1405999;1497826610;28/09/2018 14:09;17.4;0
1406999;1497826611;28/09/2018 14:09;17.4;0
1407998;1497826612;28/09/2018 14:10;17.4;0
1408999;1497826613;28/09/2018 14:10;17.4;0
1409999;1497826614;28/09/2018 14:10;17.4;0
1411000;1497826615;28/09/2018 14:10;17.4;0
1411999;1497826616;28/09/2018 14:10;17.4;0
1413000;1497826617;28/09/2018 14:10;17.4;0
1413998;1497826618;28/09/2018 14:10;17.4;0
1414999;1497826619;28/09/2018 14:10;17.4;0
1415999;1497826620;28/09/2018 14:10;17.4;0
1416998;1497826621;28/09/2018 14:10;17.4;0
1418000;1497826622;28/09/2018 14:10;17.4;0
1418999;1497826623;28/09/2018 14:10;17.4;0
1420000;1497826624;28/09/2018 14:10;17.4;0
1420999;1497826625;28/09/2018 14:10;17.4;0
1421999;1497826626;28/09/2018 14:10;17.4;0
1422999;1497826627;28/09/2018 14:10;17.4;0
1424000;1497826628;28/09/2018 14:10;17.4;0
1425000;1497826629;28/09/2018 14:10;17.4;0
1425998;1497826630;28/09/2018 14:10;17.4;0
1427000;1497826631;28/09/2018 14:10;17.4;0
1427999;1497826632;28/09/2018 14:10;17.4;0
1428999;1497826633;28/09/2018 14:10;17.4;0
1429999;1497826634;28/09/2018 14:10;17.4;0
1430999;1497826635;28/09/2018 14:10;17.4;0
1431999;1497826636;28/09/2018 14:10;17.4;0
1432998;1497826637;28/09/2018 14:10;17.4;0
1433999;1497826638;28/09/2018 14:10;17.4;0
1434999;1497826639;28/09/2018 14:10;17.4;0
1436000;1497826640;28/09/2018 14:10;17.4;0
1436999;1497826641;28/09/2018 14:10;17.4;0
1437999;1497826642;28/09/2018 14:11;17.4;0
1438999;1497826643;28/09/2018 14:11;17.4;0
1439998;1497826644;28/09/2018 14:11;17.4;0
1441000;1497826645;28/09/2018 14:11;17.4;0
1441999;1497826646;28/09/2018 14:11;17.4;0
1442999;1497826647;28/09/2018 14:11;17.4;0
1443999;1497826648;28/09/2018 14:11;17.4;0
1445000;1497826649;28/09/2018 14:11;17.4;0
1445998;1497826650;28/09/2018 14:11;17.4;0
1446999;1497826651;28/09/2018 14:11;17.4;0
1447998;1497826652;28/09/2018 14:11;17.4;0
1448998;1497826653;28/09/2018 14:11;17.4;0
1450000;1497826654;28/09/2018 14:11;17.4;0
1450999;1497826655;28/09/2018 14:11;17.4;0
1451999;1497826656;28/09/2018 14:11;17.4;0
1452999;1497826657;28/09/2018 14:11;17.4;0
1453999;1497826658;28/09/2018 14:11;17.4;0
1454999;1497826659;28/09/2018 14:11;17.4;0
1455998;1497826660;28/09/2018 14:11;17.4;0
1457000;1497826661;28/09/2018 14:11;17.4;0
1457998;1497826662;28/09/2018 14:11;17.4;0
1459000;1497826663;28/09/2018 14:11;17.4;0
1459999;1497826664;28/09/2018 14:11;17.4;0
1460999;1497826665;28/09/2018 14:11;17.4;0
1461999;1497826666;28/09/2018 14:11;17.4;0
1463000;1497826667;28/09/2018 14:11;17.4;0
1463999;1497826668;28/09/2018 14:11;17.4;0
1464998;1497826669;28/09/2018 14:11;17.4;0
1466000;1497826670;28/09/2018 14:11;17.4;0
1466998;1497826671;28/09/2018 14:11;17.4;0
1468000;1497826672;28/09/2018 14:12;17.4;0
1468999;1497826673;28/09/2018 14:12;17.4;0
1470000;1497826674;28/09/2018 14:12;17.4;0
1470998;1497826675;28/09/2018 14:12;17.4;0
1472000;1497826676;28/09/2018 14:12;17.4;0
1472999;1497826677;28/09/2018 14:12;17.4;0
1473999;1497826678;28/09/2018 14:12;17.4;0
1475000;1497826679;28/09/2018 14:12;17.4;0
1475999;1497826680;28/09/2018 14:12;17.4;0
1476999;1497826681;28/09/2018 14:12;17.4;0
1477998;1497826682;28/09/2018 14:12;17.4;0
1478999;1497826683;28/09/2018 14:12;17.4;0
